node1_ID	node1_name	node1_type	node2_ID	node2_name	node2_type	EdgeType	EdgeScore	EdgeDirection	cell	source
ENSG00000110619	CARS1	GENE	ENSG00000174669	SLC29A2	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000106258	CYP3A5	GENE	SL	0.578	child-child	HeLa;K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000112499	SLC22A2	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000101162	TUBB1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000198400	NTRK1	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000167325	RRM1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000091483	FH	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000110619	CARS1	GENE	ENSG00000213780	GTF2H4	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000110619	CARS1	GENE	ENSG00000156136	DCK	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000243725	TTC4	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000110619	CARS1	GENE	ENSG00000156222	SLC28A1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000100197	CYP2D6	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000165841	CYP2C19	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000162368	CMPK1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000138109	CYP2C9	GENE	SL	0.578	child-child	HeLa;K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000138061	CYP1B1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000160868	CYP3A4	GENE	SL	0.578	child-child	HeLa;K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000165731	RET	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000137869	CYP19A1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000175003	SLC22A1	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000144852	NR1I2	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000134853	PDGFRA	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000186868	MAPT	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000138115	CYP2C8	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000158825	CDA	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000229314	ORM1	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000176890	TYMS	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000126216	TUBGCP3	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000110619	CARS1	GENE	ENSG00000196531	NACA	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000110619	CARS1	GENE	ENSG00000160870	CYP3A7	GENE	SL	0.578	child-child	HeLa;K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000111700	SLCO1B3	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000140505	CYP1A2	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000078018	MAP2	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000182578	CSF1R	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000112759	SLC29A1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000095303	PTGS1	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000204580	DDR1	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000047849	MAP4	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000110619	CARS1	GENE	ENSG00000157404	KIT	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000129007	CALML4	GENE	ENSG00000174775	HRAS	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000129007	CALML4	GENE	ENSG00000133703	KRAS	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000129007	CALML4	GENE	ENSG00000213281	NRAS	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000183495	EP400	GENE	ENSG00000159593	NAE1	GENE	SL	0.5	child-child	HCT116	GenomeRNAi
ENSG00000104823	ECH1	GENE	ENSG00000213281	NRAS	GENE	SL	0.479	child-child	DLD-1	GenomeRNAi
ENSG00000104823	ECH1	GENE	ENSG00000133703	KRAS	GENE	SL	0.479	child-child	DLD-1	GenomeRNAi
ENSG00000104823	ECH1	GENE	ENSG00000174775	HRAS	GENE	SL	0.479	child-child	DLD-1	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000159377	PSMB4	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000081026	MAGI3	GENE	SL	0.563	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000138030	KHK	GENE	SL	0.464	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000076984	MAP2K7	GENE	SL	0.467	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000110619	CARS1	GENE	SL	0.575	child-child	HeLa;HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000171033	PKIA	GENE	SL	0.575	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000035664	DAPK2	GENE	SL	0.488	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000095015	MAP3K1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000176170	SPHK1	GENE	SL	0.473	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000010278	CD9	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000102755	FLT1	GENE	SL	0.482	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000144191	CNGA3	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000134072	CAMK1	GENE	SL	0.602	child-child	MIAPaCa-2;MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000135341	MAP3K7	GENE	SL	0.479	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000149269	PAK1	GENE	SL	0.464	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000127952	STYXL1	GENE	SL	0.443	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000173821	RNF213	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000065243	PKN2	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000086544	ITPKC	GENE	SL	0.467	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000066279	ASPM	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000138814	PPP3CA	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000183161	FANCF	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000167325	RRM1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000153707	PTPRD	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000213923	CSNK1E	GENE	SL	0.482	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000164543	STK17A	GENE	SL	0.482	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000080845	DLGAP4	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000140564	FURIN	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000093072	ADA2	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000149554	CHEK1	GENE	SL	0.647	child-child	HeLa;MIAPaCa-2;MIAPaCa-2;MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000130413	STK33	GENE	SL	0.467	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000119408	NEK6	GENE	SL	0.464	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000008086	CDKL5	GENE	SL	0.473	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000115825	PRKD3	GENE	SL	0.551	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000128052	KDR	GENE	SL	0.473	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000171823	FBXL14	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000109339	MAPK10	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000105053	VRK3	GENE	SL	0.467	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000104312	RIPK2	GENE	SL	0.446	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000012983	MAP4K5	GENE	SL	0.449	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000080823	MOK	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000003402	CFLAR	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000138378	STAT4	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000107521	HPS1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000101336	HCK	GENE	SL	0.554	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000126562	WNK4	GENE	SL	0.554	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000182326	C1S	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000137275	RIPK1	GENE	SL	0.476	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000106992	AK1	GENE	SL	0.491	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000127564	PKMYT1	GENE	SL	0.551	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000102057	KCND1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000172534	HCFC1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000127980	PEX1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000143776	CDC42BPA	GENE	SL	0.479	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000111445	RFC5	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000291237	SOD2	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000103653	CSK	GENE	SL	0.473	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000163349	HIPK1	GENE	SL	0.485	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000055208	TAB2	GENE	SL	0.56	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000198121	LPAR1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000172613	RAD9A	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000138646	HERC5	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000119487	MAPKAP1	GENE	SL	0.455	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000198208	RPS6KL1	GENE	SL	0.557	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000198055	GRK6	GENE	SL	0.488	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000164715	LMTK2	GENE	SL	0.467	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000198668	CALM1	GENE	SL	0.491	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000065357	DGKA	GENE	SL	0.56	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000158014	SLC30A2	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000004975	DVL2	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000126107	HECTD3	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000162889	MAPKAPK2	GENE	SL	0.455	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000154928	EPHB1	GENE	SL	0.551	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000103507	BCKDK	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000196419	XRCC6	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000244462	RBM12	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000092445	TYRO3	GENE	SL	0.446	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000204267	TAP2	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000116141	MARK1	GENE	SL	0.569	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000135090	TAOK3	GENE	SL	0.551	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000023445	BIRC3	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000070159	PTPN3	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000174292	TNK1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000183049	CAMK1D	GENE	SL	0.491	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000141551	CSNK1D	GENE	SL	0.584	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000166333	ILK	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000122547	EEPD1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000130717	UCK1	GENE	SL	0.572	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000116337	AMPD2	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000141646	SMAD4	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000205220	PSMB10	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000085382	HACE1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000105287	PRKD2	GENE	SL	0.467	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000147889	CDKN2A	GENE	SL	0.44	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000075218	GTSE1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000172572	PDE3A	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000140992	PDPK1	GENE	SL	0.47	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000123975	CKS2	GENE	SL	0.452	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000128602	SMO	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000169679	BUB1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000073331	ALPK1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000175756	AURKAIP1	GENE	SL	0.482	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000116783	TNNI3K	GENE	SL	0.461	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000142949	PTPRF	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000124207	CSE1L	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000196776	CD47	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000146904	EPHA1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000125779	PANK2	GENE	SL	0.566	child-child	MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000117013	KCNQ4	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000163788	SNRK	GENE	SL	0.479	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000155980	KIF5A	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000173846	PLK3	GENE	SL	0.488	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000175054	ATR	GENE	SL	0.62	child-child	MIAPaCa-2;MIAPaCa-2;MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000166548	TK2	GENE	SL	0.44	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000135828	RNASEL	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000159228	CBR1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000115592	PRKAG3	GENE	SL	0.485	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000183421	RIPK4	GENE	SL	0.44	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000114738	MAPKAPK3	GENE	SL	0.473	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000151422	FER	GENE	SL	0.473	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000155252	PI4K2A	GENE	SL	0.485	child-child	MIAPaCa-2	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000079387	SENP1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000124574	ABCC10	GENE	ENSG00000087586	AURKA	GENE	SL	0.605	child-child	HeLa;MIAPaCa-2;MIAPaCa-2	GenomeRNAi
ENSG00000101444	AHCY	GENE	ENSG00000213281	NRAS	GENE	SL	0.449	child-child	DLD-1	GenomeRNAi
ENSG00000101444	AHCY	GENE	ENSG00000174775	HRAS	GENE	SL	0.449	child-child	DLD-1	GenomeRNAi
ENSG00000075426	FOSL2	GENE	ENSG00000159593	NAE1	GENE	SL	0.629	child-child	A375;A375;A375;A375	GenomeRNAi
ENSG00000141027	NCOR1	GENE	ENSG00000213281	NRAS	GENE	SL	0.449	child-child	DLD-1	GenomeRNAi
ENSG00000153922	CHD1	GENE	ENSG00000170323	FABP4	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000158571	PFKFB1	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000122966	CIT	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000115138	POMC	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000213316	LTC4S	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000104936	DMPK	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000114491	UMPS	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000167900	TK1	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000105851	PIK3CG	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000101213	PTK6	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000104879	CKM	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000102096	PIM2	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000136997	MYC	GENE	SL	0.545	child-child	HMEC	GenomeRNAi
ENSG00000153922	CHD1	GENE	ENSG00000177885	GRB2	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000104885	DOT1L	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000113161	HMGCR	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000153922	CHD1	GENE	ENSG00000067606	PRKCZ	GENE	SL	0.85	child-child	LAML	CRISPR/CRISPRi
ENSG00000112499	SLC22A2	GENE	ENSG00000104067	TJP1	GENE	SL	0.527	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000102038	SMARCA1	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000114062	UBE3A	GENE	SL	0.509	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000185518	SV2B	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000140416	TPM1	GENE	SL	0.512	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000244122	UGT1A7	GENE	SL	0.557	child-child	K562;K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000131931	THAP1	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000113838	TBCCD1	GENE	SL	0.512	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000212127	TAS2R14	GENE	SL	0.506	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000196781	TLE1	GENE	SL	0.509	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000142528	ZNF473	GENE	SL	0.515	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000033178	UBA6	GENE	SL	0.515	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000101400	SNTA1	GENE	SL	0.587	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000122779	TRIM24	GENE	SL	0.509	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000156697	UTP14A	GENE	SL	0.539	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000095637	SORBS1	GENE	SL	0.503	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000241697	TMEFF1	GENE	SL	0.509	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000008196	TFAP2B	GENE	SL	0.53	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000086300	SNX10	GENE	SL	0.503	child-child	K562;K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000114251	WNT5A	GENE	SL	0.443	child-child	K562	GenomeRNAi
ENSG00000112499	SLC22A2	GENE	ENSG00000135899	SP110	GENE	SL	0.515	child-child	K562;K562	GenomeRNAi
